id,date,city,venue,category,title,time,ticketUrl,cost
"4470","2026-08-07","Seldovia","Linwood Bar & Grill","music","Live Music w/ Sonoran Sunsets","","https://www.facebook.com/gwinslodge/posts/pfbid08uAn6J7BuJF4LR6apErqu7LrvbcHvFK3mUwdUSdKMc3BP1e1JoX4LVou4qgtTPnAl",""
"4471","2026-08-07","Seward","Flamingo Lounge","music","Live Music w/ Raised by Elephants","6:30p-9:30p","https://www.eventbrite.com/e/live-at-the-flamingo-raised-by-elephants-tickets-1993588170885?aff=ebdsoporgprofile",""
"4472","2026-08-07","Seward","Yukon Bar","music","Ayla Ray w/ The Chris Christy Quintet","9p-2a","https://www.facebook.com/photo/?fbid=1580563350521141&set=a.589423516301801",""
"4473","2026-08-07","Skagway","Skagway Brewing","music","Live Music w/ Whiskey Class","7p-?","https://www.facebook.com/photo/?fbid=1639245718206033&set=pcb.1639245981539340",""
"4474","2026-08-07","Sterling","Lakeside Falls","music","3rd Annual Lord of the Wings","5:30p-7:30p","https://www.facebook.com/events/1413990217155518/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4475","2026-08-07","Talkeetna","Talkeetna Village Park","music","Live At Five Summer Concerts: Nervis Rex","5p-7p","https://fairviewtalkeetna.com/pages/live-music",""
"4476","2026-08-07","Talkeetna","Fairview Inn","music","Nervis Rex","9p-1a","https://fairviewtalkeetna.com/pages/live-music",""
"4477","2026-08-07","Wasilla","Last Frontier Brewing Company","music","Live Music w/ Lia Everett","6p-9p","https://www.facebook.com/events/2622824768132549/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4478","2026-08-07","Wasilla","Everett’s","comedy","Big Irish Jay Hollingsworth Comedy Show","7p-9p","https://www.rubberptarmigan.com/events/big-irish-jay-hollingsworth-main-street-tap-grill-2026",""
"4479","2026-08-07","Wasilla","Schwabenhof","music","Karaoke Night","8p-11p","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4480","2026-08-08","Barrow","Tuzzy Consortium Library","community","Storytime & Crafternoon","1p-3p","https://www.facebook.com/TuzzyConsortiumLibrary/",""
"4481","2026-08-08","Big Lake","Common Ground Alaska Farm","community","Big Lake Community Farmer’s Market","12p-6p","https://www.facebook.com/events/1505191268049063/1505191301382393/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4482","2026-08-08","Cooper Landing","Gwin’s Lodge","music","Jesse James","7p-10p","https://www.facebook.com/gwinslodge/posts/pfbid08uAn6J7BuJF4LR6apErqu7LrvbcHvFK3mUwdUSdKMc3BP1e1JoX4LVou4qgtTPnAl",""
"4483","2026-08-08","Eagle River","Chugiak-Eagle River Library","community","Storytime on the Bus","11a-?","https://www.facebook.com/events/3428441044002629/",""
"4484","2026-08-08","Eagle River","Homestead Lounge","music","DJ Auman Joy","8p-2a","https://www.facebook.com/HomesteadLounge",""
"4485","2026-08-08","Fairbanks","Explore Fairbanks","music","Science for Alaska: AK’s Cold Winter in a Warming Climate","11:30a-12:30p","https://www.facebook.com/events/1056637257543047/1056637280876378/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22calendar_tab_event%22%2C%22surface%22%3A%22bookmark_calendar%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4486","2026-08-08","Fairbanks","The Palace Theater","music","Golden Heart Revue","8:15p-9:15p","https://www.akvisit.com/palace-theatre?fbclid=IwY2xjawR7CNdleHRuA2FlbQIxMABicmlkETFZQTc5Q1NiWm16bDhNY0RZc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrK_LgMLEgXX7mcIrxnzr8jTJ9RaI_Lt7mvGG48tR-IMPMLVZRSzqN26Ewga_aem_RqdeQf5Ku3SEWvV41NwhHg",""
"4487","2026-08-08","Fairbanks","Tanana Valley State Fair Grounds","festival","Tanana Valley State Fair","8a-10p","https://www.tvsfa.org/events",""
"4488","2026-08-08","Fairbanks","The International Hotel & Bar","music","The Supply Chain Live Pop Punk & Emo Tribute","8p-2a","",""
"4489","2026-08-08","Haines","Pioneer Bar","music","Karaoke Night Punk /Emo Night","9p-1a","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4490","2026-08-08","Homer","Kharacters Alaskan Bar","music","Pushki Pickers","10p-2p","https://www.facebook.com/kharacters.bar",""
"4491","2026-08-08","Homer","Pratt Museum","music","Guided tours of the Botanical Gardens, Homestead Garden, & Forest Trails.","11a-12p","https://www.facebook.com/events/27331907429732951/27331907509732943/?acontext=%7B%22event_action_history%22%3A%5b%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22",""
"4492","2026-08-08","Homer","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","https://www.homeralaska.org/event/piano-by-sunrise-kilcher/19/",""
"4493","2026-08-08","Homer","Pier One Theater","music","Sense And Sensibility","7:30p-?","https://pieronetheatre.org/events/sense-and-sensibility",""
"4494","2026-08-08","Hope","Seaview Historic Café & Campground","music","Family Fishing Day","12p-?","https://www.facebook.com/events/2080809609522804/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4495","2026-08-08","Hope","Dirty Skillet","music","Saturday Cinders","6p-10p","https://dirtyskillet.com/music",""
"4496","2026-08-08","Hope","Creekbend Co.","music","Reverend Peyton's Big Damn Band","7p-11p","https://www.creekbendco.com/event",""
"4497","2026-08-08","Juneau","The Crystal Saloon","music","Noche Latina ft DJ Omar","10p-?","https://www.facebook.com/thecrystalsaloon",""
"4498","2026-08-08","Kasilof","Kasilof Dock RV Park","music","Malone, Doucet, & McManamy Live","6p-?","https://www.facebook.com/events/1018904524101202/",""
"4499","2026-08-08","Kenai","Kenai Chamber of Commerce & Visitor Center","music","Beyond the Exhibit: Native Plant Walk","12p-?","https://www.facebook.com/events/1636198671130466/",""
"4500","2026-08-08","Kenai","Kenai Elks Lodge","comedy","Stand Up Comedy w/ Sabrina Speers, Mike Comer, Drew Gordon, & More!","6p-9p","https://www.rubberptarmigan.com/events/standup-comedy-show-kenai-elks-lodge",""
"4501","2026-08-08","Ketchikan","Arctic Bar","music","Virgin Voyages: Brilliant Lady Land Party","12p-6p","https://www.facebook.com/events/1466272915541691/1466276535541329/?active_tab=about",""
"4502","2026-08-08","Ketchikan","Tongass Historical Museum","music","Summer Saturdays at the Museum","1p-3p","https://www.facebook.com/events/873907959081409/873907992414739/?active_tab=about",""
"4503","2026-08-08","Kodiak","The Rendezvous","music","Black Barrel and the Bad Men","7p-12a","https://www.kodiakrendezvous.com/live-music",""
"4504","2026-08-08","McCarthy","The Golden Saloon","music","Barry Sless & Stephen Inglis","","https://www.mccarthylodge.com/mccarthy-events/",""
"4505","2026-08-08","McCarthy","The Golden Saloon","theatre","McCarthy Rose Live Theater","7p-?","https://www.mccarthylodge.com/mccarthy-events/",""
"4506","2026-08-08","North Pole","Summit Church","music","World’s Biggest Backpack Give Day 2026","10a-2p","https://www.facebook.com/events/2588737454893147/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4507","2026-08-08","Palmer","Hatcher Pass Lodge","music","Seth Freeman Band","4p-7p","https://www.facebook.com/photo/?fbid=1580563350521141&set=a.589423516301801",""
"4508","2026-08-08","Palmer","Palmer Alehouse","music","The Ken Peltier Band","7p-10p","https://www.facebook.com/events/4659782330916669",""
"4509","2026-08-08","Palmer","American Legion Post 15","dance","Two-Step and Country Swing Dance Lessons!","7p-8p","https://www.facebook.com/photo/?fbid=956981223779042&set=gm.1748027286563468",""
"4510","2026-08-08","Palmer","American Legion Post 15","music","Karaoke","8p-11p","https://www.facebook.com/akrockstarkaraoke/events",""
"4511","2026-08-08","Seldovia","Linwood Bar & Grill","music","Live Music w/ Sonoran Sunsets","","https://www.facebook.com/gwinslodge/posts/pfbid08uAn6J7BuJF4LR6apErqu7LrvbcHvFK3mUwdUSdKMc3BP1e1JoX4LVou4qgtTPnAl",""
"4512","2026-08-08","Seward","Yukon Bar","music","Ayla Ray w/ The Chris Christy Quintet","9p-2a","https://www.facebook.com/photo/?fbid=1580563350521141&set=a.589423516301801",""
"4513","2026-08-08","Skagway","Skagway Library","music","Music Time","3p-5p","https://www.facebook.com/skagwaypubliclibrary",""
"4514","2026-08-08","Soldotna","The Goods","music","Karaoke w/ Edencraft","5p-8p","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4515","2026-08-08","Sterling","Naptowne Brewing Company","music","Steve Norwood","6p-9p","https://www.instagram.com/p/Dbhn0XNB84h/",""
"4516","2026-08-08","Talkeetna","Denali Brewing Company","music","Jerry Wessling Band","6p-8","https://www.facebook.com/events/2540219679749437/",""
"4517","2026-08-08","Talkeetna","Fairview Inn","music","The Pit Viperz","9p-1a","https://fairviewtalkeetna.com/pages/live-music",""
"4518","2026-08-08","Wasilla","Tug Bar & Liquor- Goose Bay Inn","music","Live Music with Glacier Blues Band","","https://www.facebook.com/photo/?fbid=1497931395460551&set=a.208825104371193",""
"4519","2026-08-08","Wasilla","Everett’s","music","2nd Annual OCDetailing Show & Shine","10a-3p","https://www.facebook.com/events/1791149082061695/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4520","2026-08-08","Wasilla","Curtis D Memorial Sports Center","music","All Alaska Reptile & Exotics Expo","11a-7p","https://www.facebook.com/events/901787599600844/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4521","2026-08-08","Wasilla","Kids Cupboard","music","Music on the Farm w/ Blackwater Railroad","3p-8p","https://www.facebook.com/events/1318153199773180/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4522","2026-08-08","Wasilla","Last Frontier Brewing Company","music","Dave Johnson Live","6p-9p","https://www.facebook.com/events/1206546348283959",""
"4523","2026-08-08","Wasilla","Summit Worship Center","comedy","Comedian Lelean Klassen: Pressin’ On Comedy Tour","7p-9p","https://www.facebook.com/events/997502723007874/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4524","2026-08-09","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=51fd3075bf&e=be0392aff7",""
"4525","2026-08-09","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","https://www.facebook.com/profile.php?id=100035394206580",""
"4526","2026-08-09","Anchorage","Anchorage Weekend Market","music","Live Music at the Market","11a-5p","https://www.facebook.com/AnchorageWeekendDowntownMarket",""
"4527","2026-08-09","Anchorage","Kincaid Chalet","festival","2026 Japanese Summer Festival","12p-3p","https://www.facebook.com/events/2168902037233354/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4528","2026-08-09","Anchorage","Anchorage Lutheran Church","music","ALC Concert Series: Anchorage Jazz Ensemble","4:30p-6p","https://www.eventbrite.com/e/alc-concert-series-anchorage-jazz-ensemble-tickets-1994252748655",""
"4529","2026-08-09","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","https://www.facebook.com/tyrone.palmer.722744",""
"4530","2026-08-09","Anchorage","49th State Brewery","music","Garden Grooves: Music in the Beer Garden","5p-7p","https://www.facebook.com/photo/?fbid=1267333412235644&set=gm.1017207420732481",""
"4531","2026-08-09","Anchorage","Anchorage Social Dance Club","dance","Country Dance Nights: Line Dancing & Swing","6:30p-9:30p","https://www.facebook.com/35PlusClub/posts/pfbid0WJizwEbNi85duFkPSHFUsdVjmCMNhvohUubFJ3YdcCa5a49CmcfsWq4FKLK63J9xl",""
"4532","2026-08-09","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","https://www.facebook.com/events/2204843740345501/2204843797012162/?acontext=%7B%22event_action_history%22%3A%5b%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22me",""
"4533","2026-08-09","Anchorage","Pink Cadillac","music","All Ages Buckarooos Night","6p-10p","https://www.facebook.com/events/1668434181079131/1668434254412457/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4534","2026-08-09","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=2020d45d02&e=be0392aff7",""
"4535","2026-08-09","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=91844526ab&e=be0392aff7",""
"4536","2026-08-09","Anchorage","Van’s Dive Bar","music","Open Mic Night","8p-11p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4537","2026-08-09","Anchorage","The Carousel Lounge","music","Sunday Karaoke","8p-2a","https://www.facebook.com/akrockstarkaraoke/events",""
"4538","2026-08-09","Anchorage","YMCA","music","Tri the Y Kids Triathlon","9a-1p","https://www.facebook.com/events/1356672679730189/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4539","2026-08-09","Anchorage","JBER","music","Arctic Thunder Open House & Air Show Celebrating America’s 250th","9a-5p","https://www.jber.jb.mil/Info/Arctic-Thunder-Open-House/",""
"4540","2026-08-09","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","https://www.facebook.com/akrockstarkaraoke/events",""
"4541","2026-08-09","Big Lake","Susitna Brewing","music","Open Mic Night","6p-9p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4542","2026-08-09","Cooper Landing","Cooper Landing Brewing","comedy","Power Plant Comedy w/ Stephen Wheeler","7p-9:30p","https://www.facebook.com/photo.php?fbid=1539379864813086&set=pb.100062232621386.-2207520000&type=3",""
"4543","2026-08-09","Ester","Malemute Saloon & Gold Camp","music","Sunday Deck Open Jam","2p-5p","https://malemutesaloon.com/schedule/",""
"4544","2026-08-09","Ester","Malemute Saloon & Gold Camp","music","Ragtime Piano","6p-8p","https://malemutesaloon.com/schedule/",""
"4545","2026-08-09","Fairbanks","The Palace Theater","music","Golden Heart Revue","8:15p-9:15p","https://www.akvisit.com/palace-theatre?fbclid=IwY2xjawR7CNdleHRuA2FlbQIxMABicmlkETFZQTc5Q1NiWm16bDhNY0RZc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrK_LgMLEgXX7mcIrxnzr8jTJ9RaI_Lt7mvGG48tR-IMPMLVZRSzqN26Ewga_aem_RqdeQf5Ku3SEWvV41NwhHg",""
"4546","2026-08-09","Fairbanks","Tanana Valley State Fair Grounds","festival","Tanana Valley State Fair","8a-10p","https://www.tvsfa.org/events",""
"4547","2026-08-09","Fairbanks","The Marlin","music","Karaoke","9p-?","https://www.facebook.com/akrockstarkaraoke/events",""
"4548","2026-08-09","Homer","Pier One Theater","music","Sense And Sensibility","3p-?","https://pieronetheatre.org/events/sense-and-sensibility",""
"4549","2026-08-09","Homer","Kharacters Alaskan Bar","music","Luke Smith","5p-7p","https://www.facebook.com/kharacters.bar",""
"4550","2026-08-09","Hope","Creekbend Co.","community","Sunday Brunch with Saturday Cinders","11a-2p","https://dirtyskillet.com/music",""
"4551","2026-08-09","Ketchikan","The Creek Street Cabaret","music","Open Mic Night w/ Joe Williams","6p-9p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4552","2026-08-09","Palmer","Hatcher Pass Lodge","music","Ayla Ray","2p-5p","https://www.facebook.com/photo/?fbid=1580563350521141&set=a.589423516301801",""
"4553","2026-08-09","Palmer","Four Corner’s Lounge","music","Karaoke","8p-?","https://www.facebook.com/akrockstarkaraoke/events",""
"4554","2026-08-09","Seward","Yukon Bar","music","Karaoke","9p-1a","https://www.facebook.com/akrockstarkaraoke/events",""
"4555","2026-08-09","Skagway","Skagway Library","music","Music Time","3p-5p","https://www.facebook.com/skagwaypubliclibrary",""
"4556","2026-08-09","Soldotna","Kenai River Brewing Company","community","Brewery to the Bathroom .5k “The Race for the Rest of Us”","11a-?","https://www.facebook.com/events/2757658777908747/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4557","2026-08-09","Talkeetna","Mountain High Pizza Pie","music","Steve Durr","1p-2:30p & 5p-6:30p","https://www.pizzapietalkeetna.com/event-type/live-music/?fbclid=IwY2xjawRvBv9leHRuA2FlbQIxMABicmlkETE4T3g0UnoxVExiYTJjdXdQc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjyB1eWoEUpiOvGrlQarejNeQ12UXmcHnrBjwbrtFOPH0Rv2MmpWh1UA2AxS_aem_ls3CB8uZ3Xj26XD5nR9-",""
"4558","2026-08-09","Wasilla","Tug Bar & Liquor- Goose Bay Inn","music","Live Music w/ David Johnson","","https://www.facebook.com/photo/?fbid=1497931395460551&set=a.208825104371193",""
"4559","2026-08-09","Wasilla","Everett’s","community","Taylor Swift Tribute Brunch","11a-2p","https://www.facebook.com/HopeCommunityResources/posts/pfbid02X4NN11EfRpBSiWdxGyHUfvrsaqtUpz8A61kmTeEahNv6rrhzBSEFogzHkQkTdPZcl",""
"4560","2026-08-10","Anchorage","Loussac Library","music","PAWSitive Reading w/ Therapy Dogs","3p-4p","https://www.anchoragelibrary.org/events/classes-schedules/community-events/",""
"4561","2026-08-10","Anchorage","49th State Brewery","music","Garden Grooves: Music in the Beer Garden","5p-7p","https://www.facebook.com/photo/?fbid=1267333412235644&set=gm.1017207420732481",""
